Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Amaranthaceae,Spinach,Spinach,Regata ריגאטה,Direct Sow,Full-Size,,,,,,,,,29/10/2020,,100,07/01/2021,17/04/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 226",10.0,cm,6,,,,,,792,60,seeds/g,13.20,g,10.00,,,,,,,,,,,Bunches,0.595 kg/row m,₪8.00/cs,42.8 Kilograms,"₪1,713.60",₪23.80/row m,Annual,,,,,,Jang JP-1,14,9,F-24
Vegetables,Amaranthaceae,Spinach,Spinach,Regata ריגאטה,Transplant from Purchased,Full-Size,,,,,,,,,09/12/2020,,50,04/03/2021,23/04/2021,6 bed m,"Ramim,Ra.2,Block C6m,Beds 208",20.0,cm,5,,400 cell flats,,5,158,158,70,seeds/g,2.26,g,0.00,,,,,,,,,,,Kilograms,0.595 kg/row m,₪8.00/cs,17.8 Kilograms,₪714.00,₪23.80/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Regata ריגאטה,Direct Sow,Full-Size,,,,,,,,,31/12/2020,,24,29/03/2021,22/04/2021,24 bed m,"Ramim,Ra.2,Block C1,Beds 211-212",5.0,cm,6,,,,,,3168,60,seeds/g,52.80,g,10.00,,,,,,,,,,,Bunches,0.595 kg/row m,₪8.00/cs,85.7 Kilograms,"₪3,427.20",₪23.80/row m,Annual,,,,,,Jang JP-1,14,9,A-6
Vegetables,Cucurbitaceae,Summer Squash,Zucchini,kingu F1 - ירוק נטע,Greenhouse Sow,,26/02/2020,,,,,,,,18/03/2020,,62,04/05/2020,05/07/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 213",50.0,cm,1,0.24,128 cell flats,2,30,31,31,10,seeds/g,3.10,g,0.00,Organic,,,,,,,,,,Kilograms,4.375 kg/row m,₪8.00/kg,52.5 Kilograms,₪420.00,₪35.00/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Summer Squash,Specialty,פסים - נטע,Greenhouse Sow,,26/02/2020,,,,,,,,18/03/2020,,116,04/05/2020,28/08/2020,12 bed m,"Ramim,Ra.2,Block C6m,Beds 202-203",50.0,cm,1,0.24,128 cell flats,2,30,31,61,10,seeds/g,6.10,g,0.00,,,,,,,,,,,Kilograms,4.375 kg/row m,₪8.00/kg,52.5 Kilograms,₪420.00,₪35.00/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Summer Squash,Zucchini,topazio - חישתיל,Transplant from Purchased,,,,,,,,,,11/03/2020,,44,04/05/2020,17/06/2020,22 bed m,"Ramim,Ra.1,Block L2,Beds 130-131",50.0,cm,1,,128 cell flats,,5,46,46,10,seeds/g,4.60,g,0.00,,,,,,,,,,,Kilograms,4.375 kg/row m,₪8.00/kg,96.2 Kilograms,₪770.00,₪35.00/row m,Annual,,,,,שתילים הוזמן דרך יניב,,,,
Vegetables,Cucurbitaceae,Summer Squash,Zucchini,kingu F1 - ירוק נטע,Greenhouse Sow,,13/04/2020,,,,,,,,06/05/2020,,96,03/06/2020,07/09/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 306",50.0,cm,1,0.24,128 cell flats,2,30,31,61,10,seeds/g,6.10,g,0.00,Organic,,,,,,,,,,Kilograms,4.375 kg/row m,₪8.00/kg,52.5 Kilograms,₪420.00,₪35.00/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Summer Squash,Specialty,פסים - נטע,Greenhouse Sow,,13/04/2020,,,,,,,,06/05/2020,,90,05/06/2020,03/09/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 323",50.0,cm,1,0.24,128 cell flats,2,30,31,61,10,seeds/g,6.10,g,0.00,,,,,,,,,,,Kilograms,4.375 kg/row m,₪8.00/kg,52.5 Kilograms,₪420.00,₪35.00/row m,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,18/12/2019,,,,,,,,,,2,31/12/2019,02/01/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,15/01/2020,,,,,,,,,,0,30/01/2020,30/01/2020,,,,,,2.0,70/80cm,,,,46000,46,seeds/g,1000.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,24.0 Cases,₪240.00,₪0.00/70/80cm,Annual,,,,,"השרייה קצרה, חיטוי כולל מי חמצן. זריעה תחת ניילון על קשתות תותים",,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,24/01/2020,,,,,,,,,,2,05/02/2020,07/02/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,28/01/2020,,,,,,,,,,0,09/02/2020,09/02/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,31/01/2020,,,,,,,,,,2,13/02/2020,15/02/2020,,,,,,2.0,70/80cm,,,,46000,46,seeds/g,1000.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,24.0 Cases,₪240.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,06/02/2020,,,,,,,,,,3,20/02/2020,23/02/2020,,,,,,2.0,70/80cm,,,,46000,46,seeds/g,1000.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,24.0 Cases,₪240.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,11/02/2020,,,,,,,,,,1,24/02/2020,25/02/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,18/02/2020,,,,,,,,,,3,02/03/2020,05/03/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,מיקום: 300-א,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,20/02/2020,,,,,,,,,,0,02/03/2020,02/03/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,ערוגה 300A - מיקום 2,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,02/03/2020,,,,,,,,,,3,14/03/2020,17/03/2020,,,,,,1.0,60/60cm,,,,13800,46,seeds/g,300.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,הושרע ונזרע באותו יום - זריעה נימרוד,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,05/03/2020,,,,,,,,,,1,18/03/2020,19/03/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,זריעה - אלון%br%הושרה יום קודם ושכב לילה בקופסה סגורה - נזרע למחרת,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,18/03/2020,,,,,,,,,,3,29/03/2020,01/04/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,31/03/2020,,,,,,,,,,3,07/04/2020,10/04/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,01/04/2020,,,,,,,,,,0,10/04/2020,10/04/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,06/04/2020,,,,,,,,,,2,14/04/2020,16/04/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,11/04/2020,,,,,,,,,,0,20/04/2020,20/04/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,15/04/2020,,,,,,,,,,6,24/04/2020,30/04/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,22/04/2020,,,,,,,,,,0,01/05/2020,01/05/2020,,,,,,2.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,14.0 Cases,₪140.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,02/07/2020,,,,,,,,,,0,09/07/2020,09/07/2020,,,,,,1.0,60/60cm,,,,13800,46,seeds/g,300.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,07/07/2020,,,,,,,,,,2,16/07/2020,18/07/2020,,,,,,2.0,60/60cm,,,,27600,46,seeds/g,600.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,14.0 Cases,₪140.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,17/07/2020,,,,,,,,,,0,23/07/2020,23/07/2020,,,,,,1.0,60/60cm,,,,13800,46,seeds/g,300.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,20/07/2020,,,,,,,,,,0,30/07/2020,30/07/2020,,,,,,1.0,60/60cm,,,,13800,46,seeds/g,300.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,22/07/2020,,,,,,,,,,3,01/08/2020,04/08/2020,,,,,,1.0,60/60cm,,,,13800,46,seeds/g,300.00,g,0.00,,,,,,,,,,,Kilograms,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,26/07/2020,,,,,,,,,,0,05/08/2020,05/08/2020,,,,,,1.0,60/60cm,,,,13800,46,seeds/g,300.00,g,0.00,,,,,,,,,,,Kilograms,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,30/07/2020,,,,,,,,,,3,09/08/2020,12/08/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Kilograms,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,09/08/2020,,,,,,,,,,1,17/08/2020,18/08/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,13/08/2020,,,,,,,,,,0,20/08/2020,20/08/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,17/08/2020,,,,,,,,,,3,24/08/2020,27/08/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/70/80cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,24/08/2020,,,,,,,,,,0,31/08/2020,31/08/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,27/08/2020,,,,,,,,,,3,03/09/2020,06/09/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/60/60cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,31/08/2020,,,,,,,,,,0,07/09/2020,07/09/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/70/80cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,05/09/2020,,,,,,,,,,3,10/09/2020,13/09/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,7.000 cs/60/60cm,₪10.00/cs,7.0 Cases,₪70.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,07/09/2020,,,,,,,,,,0,14/09/2020,14/09/2020,,,,,,1.0,60/60cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/60/60cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/60/60cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,14/09/2020,,,,,,,,,,3,24/09/2020,27/09/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,17/09/2020,,,,,,,,,,1,24/09/2020,25/09/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,26/09/2020,,,,,,,,,,2,04/10/2020,06/10/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,30/09/2020,,,,,,,,,,3,06/10/2020,09/10/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,01/10/2020,,,,,,,,,,1,11/10/2020,12/10/2020,,,,,,1.0,70/80cm,0,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,05/10/2020,,,,,,,,,,0,12/10/2020,12/10/2020,,,,,,1.0,70/80cm,0,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Single Stem,חמניה אוקראינית - בר לכל,Greenhouse Sow,Microgreen,08/10/2020,,,,,,,,,,3,15/10/2020,18/10/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,12/10/2020,,,,,,,,,,0,18/10/2020,18/10/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,15/10/2020,,,,,,,,,,2,22/10/2020,24/10/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,19/10/2020,,,,,,,,,,3,25/10/2020,28/10/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,23/10/2020,,,,,,,,,,3,29/10/2020,01/11/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,26/10/2020,,,,,,,,,,3,01/11/2020,04/11/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,29/10/2020,,,,,,,,,,2,05/11/2020,07/11/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,02/11/2020,,,,,,,,,,3,08/11/2020,11/11/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,05/11/2020,,,,,,,,,,3,11/11/2020,14/11/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,09/11/2020,,,,,,,,,,3,15/11/2020,18/11/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,16/11/2020,,,,,,,,,,3,22/11/2020,25/11/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,19/11/2020,,,,,,,,,,3,25/11/2020,28/11/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,23/11/2020,,,,,,,,,,3,29/11/2020,02/12/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,26/11/2020,,,,,,,,,,3,02/12/2020,05/12/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,30/11/2020,,,,,,,,,,3,06/12/2020,09/12/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,07/12/2020,,,,,,,,,,3,13/12/2020,16/12/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,10/12/2020,,,,,,,,,,3,16/12/2020,19/12/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
Flowers,Asteraceae,Sunflower,Branching,Generic Variety,Greenhouse Sow,Microgreen,14/12/2020,,,,,,,,,,3,20/12/2020,23/12/2020,,,,,,1.0,70/80cm,,,,23000,46,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,12.000 cs/70/80cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/70/80cm,Annual,,,,,,,,,
